time,0_rod(payload_bars compound_mqvpOj).X,0_rod(payload_bars compound_mqvpOj).Y,0_rod(payload_bars compound_mqvpOj).Z,0_rod(payload_bars compound_mqvpOj).Euler1,0_rod(payload_bars compound_mqvpOj).Euler2,0_rod(payload_bars compound_mqvpOj).Euler3,0_rod(payload_bars compound_mqvpOj).mass,1_rod(payload_bars compound_mqvpOj).X,1_rod(payload_bars compound_mqvpOj).Y,1_rod(payload_bars compound_mqvpOj).Z,1_rod(payload_bars compound_mqvpOj).Euler1,1_rod(payload_bars compound_mqvpOj).Euler2,1_rod(payload_bars compound_mqvpOj).Euler3,1_rod(payload_bars compound_mqvpOj).mass,2_rod(payload_bars compound_mqvpOj).X,2_rod(payload_bars compound_mqvpOj).Y,2_rod(payload_bars compound_mqvpOj).Z,2_rod(payload_bars compound_mqvpOj).Euler1,2_rod(payload_bars compound_mqvpOj).Euler2,2_rod(payload_bars compound_mqvpOj).Euler3,2_rod(payload_bars compound_mqvpOj).mass,3_rod(payload_bars compound_mqvpOj).X,3_rod(payload_bars compound_mqvpOj).Y,3_rod(payload_bars compound_mqvpOj).Z,3_rod(payload_bars compound_mqvpOj).Euler1,3_rod(payload_bars compound_mqvpOj).Euler2,3_rod(payload_bars compound_mqvpOj).Euler3,3_rod(payload_bars compound_mqvpOj).mass,4_rod(sense_bar compound_mqvpOj).X,4_rod(sense_bar compound_mqvpOj).Y,4_rod(sense_bar compound_mqvpOj).Z,4_rod(sense_bar compound_mqvpOj).Euler1,4_rod(sense_bar compound_mqvpOj).Euler2,4_rod(sense_bar compound_mqvpOj).Euler3,4_rod(sense_bar compound_mqvpOj).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
1.9695,-1.9296,4.22477,-5.16793,0.596077,-0.434774,-1.22682,0.24652,-1.9296,4.22477,-5.16793,0.596077,-0.434774,-1.22682,0.24652,-1.9296,4.22477,-5.16793,0.596077,-0.434774,-1.22682,0.24652,-1.9296,4.22477,-5.16793,0.596077,-0.434774,-1.22682,0.24652,-1.9296,4.22477,-5.16793,0.596077,-0.434774,-1.22682,0.24652,-2.49405,3.90668,-5.44626,0.475759,-0.345631,2.76404,0.0593527,-1.36391,4.54876,-4.83133,0.498638,-0.395952,2.75473,0.0593527,-1.69968,3.59338,-4.88722,0.624301,-0.381613,-2.01505,0.0593527,-2.15364,4.86801,-5.38815,0.570983,-0.404737,-1.99341,0.0593527,-2.30434,4.33926,-4.53497,-1.83025,-0.97884,0.870765,0.0593527,-1.54963,4.11933,-5.74256,-1.74764,-0.9326,0.805352,0.0593527,
1.9796,-1.94857,4.26352,-5.34332,0.606568,-0.483451,-1.16549,0.24652,-1.94857,4.26352,-5.34332,0.606568,-0.483451,-1.16549,0.24652,-1.94857,4.26352,-5.34332,0.606568,-0.483451,-1.16549,0.24652,-1.94857,4.26352,-5.34332,0.606568,-0.483451,-1.16549,0.24652,-1.94857,4.26352,-5.34332,0.606568,-0.483451,-1.16549,0.24652,-2.49372,3.92914,-5.63481,0.561444,-0.530129,2.81574,0.0593527,-1.39583,4.5885,-4.97329,0.551339,-0.508947,2.82079,0.0593527,-1.68151,3.61842,-5.10927,0.487448,-0.474829,-1.87434,0.0593527,-2.21071,4.89811,-5.50449,0.580905,-0.447168,-1.91129,0.0593527,-2.3226,4.29894,-4.69373,-1.67559,-0.861174,0.782615,0.0593527,-1.56656,4.21552,-5.91873,-1.77388,-0.921487,0.857203,0.0593527,
1.9897,-1.97052,4.28611,-5.50808,0.603346,-0.531607,-1.07412,0.24652,-1.97052,4.28611,-5.50808,0.603346,-0.531607,-1.07412,0.24652,-1.97052,4.28611,-5.50808,0.603346,-0.531607,-1.07412,0.24652,-1.97052,4.28611,-5.50808,0.603346,-0.531607,-1.07412,0.24652,-1.97052,4.28611,-5.50808,0.603346,-0.531607,-1.07412,0.24652,-2.49726,3.9432,-5.83773,0.560237,-0.511157,2.90237,0.0593527,-1.42388,4.61878,-5.12469,0.550653,-0.479894,2.90697,0.0593527,-1.65732,3.6382,-5.33027,0.492018,-0.510085,-1.78424,0.0593527,-2.26365,4.92556,-5.63061,0.481284,-0.512248,-1.78053,0.0593527,-2.33999,4.25449,-4.85905,-1.76897,-0.886547,0.886481,0.0593527,-1.58219,4.30709,-6.09998,-1.76893,-0.885215,0.887359,0.0593527,
1.9998,-1.98854,4.29906,-5.67395,0.584122,-0.549642,-0.964972,0.24652,-1.98854,4.29906,-5.67395,0.584122,-0.549642,-0.964972,0.24652,-1.98854,4.29906,-5.67395,0.584122,-0.549642,-0.964972,0.24652,-1.98854,4.29906,-5.67395,0.584122,-0.549642,-0.964972,0.24652,-1.98854,4.29906,-5.67395,0.584122,-0.549642,-0.964972,0.24652,-2.50555,3.94962,-6.04195,0.557316,-0.442085,2.98707,0.0593527,-1.45195,4.63878,-5.2679,0.561827,-0.468207,2.98508,0.0593527,-1.63383,3.6487,-5.55079,0.706004,-0.512968,-1.80633,0.0593527,-2.32379,4.93917,-5.75681,0.62757,-0.527847,-1.76998,0.0593527,-2.35959,4.19836,-5.02789,-1.64061,-0.775939,0.825256,0.0593527,-1.59921,4.38983,-6.28038,-1.55416,-0.71279,0.767226,0.0593527,
2.0099,-2.00449,4.30335,-5.84549,0.57606,-0.584016,-0.859727,0.24652,-2.00449,4.30335,-5.84549,0.57606,-0.584016,-0.859727,0.24652,-2.00449,4.30335,-5.84549,0.57606,-0.584016,-0.859727,0.24652,-2.00449,4.30335,-5.84549,0.57606,-0.584016,-0.859727,0.24652,-2.00449,4.30335,-5.84549,0.57606,-0.584016,-0.859727,0.24652,-2.51201,3.94851,-6.23817,0.595657,-0.644034,3.04993,0.0593527,-1.48613,4.64318,-5.4094,0.592141,-0.613505,3.05221,0.0593527,-1.61724,3.6585,-5.76785,0.622362,-0.57082,-1.68378,0.0593527,-2.38096,4.9332,-5.87953,0.661773,-0.567113,-1.70456,0.0593527,-2.37245,4.13174,-5.20167,-1.51114,-0.649926,0.772922,0.0593527,-1.62336,4.46082,-6.44892,-1.52173,-0.657667,0.78018,0.0593527,
2.02,-2.02289,4.29695,-6.01799,0.599043,-0.639322,-0.787919,0.24652,-2.02289,4.29695,-6.01799,0.599043,-0.639322,-0.787919,0.24652,-2.02289,4.29695,-6.01799,0.599043,-0.639322,-0.787919,0.24652,-2.02289,4.29695,-6.01799,0.599043,-0.639322,-0.787919,0.24652,-2.02289,4.29695,-6.01799,0.599043,-0.639322,-0.787919,0.24652,-2.50974,3.95126,-6.42719,0.599783,-0.661462,3.13256,0.0593527,-1.52342,4.62622,-5.56078,0.598991,-0.687851,3.13303,0.0593527,-1.60438,3.6763,-5.98826,0.485415,-0.609613,-1.52123,0.0593527,-2.42889,4.90077,-5.99943,0.547233,-0.611292,-1.55758,0.0593527,-2.3737,4.06002,-5.38832,-1.54304,-0.642079,0.82214,0.0593527,-1.6601,4.51567,-6.59741,-1.60989,-0.688718,0.863607,0.0593527,
2.0301,-2.0422,4.28178,-6.18959,0.624775,-0.67896,-0.728428,0.24652,-2.0422,4.28178,-6.18959,0.624775,-0.67896,-0.728428,0.24652,-2.0422,4.28178,-6.18959,0.624775,-0.67896,-0.728428,0.24652,-2.0422,4.28178,-6.18959,0.624775,-0.67896,-0.728428,0.24652,-2.0422,4.28178,-6.18959,0.624775,-0.67896,-0.728428,0.24652,-2.50915,3.94244,-6.61674,0.611004,-0.555556,-3.07141,0.0593527,-1.55929,4.59702,-5.70958,0.608823,-0.586558,-3.07026,0.0593527,-1.59167,3.6852,-6.20687,0.661754,-0.653533,-1.54018,0.0593527,-2.47629,4.85423,-6.12027,0.595328,-0.650837,-1.49888,0.0593527,-2.37205,3.9791,-5.58114,-1.51055,-0.580162,0.833166,0.0593527,-1.69607,4.56136,-6.74636,-1.46503,-0.544773,0.808563,0.0593527,
2.0402,-2.06112,4.25518,-6.35887,0.641142,-0.718326,-0.658788,0.24652,-2.06112,4.25518,-6.35887,0.641142,-0.718326,-0.658788,0.24652,-2.06112,4.25518,-6.35887,0.641142,-0.718326,-0.658788,0.24652,-2.06112,4.25518,-6.35887,0.641142,-0.718326,-0.658788,0.24652,-2.06112,4.25518,-6.35887,0.641142,-0.718326,-0.658788,0.24652,-2.51352,3.92586,-6.81308,0.604559,-0.694668,-2.98282,0.0593527,-1.59009,4.55868,-5.85805,0.609565,-0.663284,-2.98597,0.0593527,-1.5778,3.68728,-6.42414,0.715741,-0.700919,-1.49131,0.0593527,-2.52562,4.79871,-6.24532,0.691938,-0.699284,-1.47646,0.0593527,-2.37052,3.88764,-5.7735,-1.36998,-0.429448,0.794871,0.0593527,-1.73285,4.59615,-6.89611,-1.34471,-0.405406,0.785576,0.0593527,
2.0503,-2.07859,4.21745,-6.52598,0.623651,-0.75138,-0.561765,0.24652,-2.07859,4.21745,-6.52598,0.623651,-0.75138,-0.561765,0.24652,-2.07859,4.21745,-6.52598,0.623651,-0.75138,-0.561765,0.24652,-2.07859,4.21745,-6.52598,0.623651,-0.75138,-0.561765,0.24652,-2.07859,4.21745,-6.52598,0.623651,-0.75138,-0.561765,0.24652,-2.5187,3.89999,-7.01029,0.565526,-0.834956,-2.87046,0.0593527,-1.6217,4.51187,-6.00513,0.57266,-0.818309,-2.87569,0.0593527,-1.56442,3.68095,-6.64143,0.53609,-0.717752,-1.28981,0.0593527,-2.57691,4.72967,-6.37526,0.599704,-0.730414,-1.33195,0.0593527,-2.36779,3.79102,-5.97221,-1.3398,-0.37101,0.817172,0.0593527,-1.77283,4.62046,-7.04413,-1.40481,-0.426882,0.841761,0.0593527,
2.0604,-2.09753,4.1708,-6.69638,0.582935,-0.781823,-0.446062,0.24652,-2.09753,4.1708,-6.69638,0.582935,-0.781823,-0.446062,0.24652,-2.09753,4.1708,-6.69638,0.582935,-0.781823,-0.446062,0.24652,-2.09753,4.1708,-6.69638,0.582935,-0.781823,-0.446062,0.24652,-2.09753,4.1708,-6.69638,0.582935,-0.781823,-0.446062,0.24652,-2.52287,3.86339,-7.2062,0.610784,-0.74464,-2.81828,0.0593527,-1.65343,4.45308,-6.15219,0.603784,-0.75881,-2.81347,0.0593527,-1.55253,3.67188,-6.85183,0.546631,-0.758067,-1.2104,0.0593527,-2.62326,4.64461,-6.50507,0.548895,-0.758731,-1.21301,0.0593527,-2.36142,3.68589,-6.17248,-1.36347,-0.360033,0.857757,0.0593527,-1.81464,4.63015,-7.18522,-1.37215,-0.365648,0.861754,0.0593527,
2.0705,-2.11556,4.11487,-6.86741,0.562261,-0.823024,-0.345574,0.24652,-2.11556,4.11487,-6.86741,0.562261,-0.823024,-0.345574,0.24652,-2.11556,4.11487,-6.86741,0.562261,-0.823024,-0.345574,0.24652,-2.11556,4.11487,-6.86741,0.562261,-0.823024,-0.345574,0.24652,-2.11556,4.11487,-6.86741,0.562261,-0.823024,-0.345574,0.24652,-2.52621,3.82415,-7.39264,0.627099,-0.743342,-2.74604,0.0593527,-1.68668,4.37576,-6.3057,0.637245,-0.724254,-2.75287,0.0593527,-1.5485,3.65962,-7.05861,0.716605,-0.843994,-1.25073,0.0593527,-2.66385,4.54106,-6.63954,0.646783,-0.827158,-1.1982,0.0593527,-2.34942,3.57962,-6.38181,-1.26089,-0.241287,0.857916,0.0593527,-1.86312,4.62076,-7.31664,-1.21855,-0.204924,0.848751,0.0593527,
2.0806,-2.13428,4.04799,-7.03739,0.558399,-0.865307,-0.260654,0.24652,-2.13428,4.04799,-7.03739,0.558399,-0.865307,-0.260654,0.24652,-2.13428,4.04799,-7.03739,0.558399,-0.865307,-0.260654,0.24652,-2.13428,4.04799,-7.03739,0.558399,-0.865307,-0.260654,0.24652,-2.13428,4.04799,-7.03739,0.558399,-0.865307,-0.260654,0.24652,-2.53242,3.77822,-7.58141,0.513009,-0.905688,-2.57705,0.0593527,-1.71566,4.28759,-6.45918,0.525261,-0.893585,-2.58664,0.0593527,-1.54653,3.64109,-7.26389,0.628311,-0.868496,-1.10195,0.0593527,-2.70169,4.42457,-6.77659,0.642562,-0.873063,-1.11309,0.0593527,-2.33524,3.46686,-6.59369,-1.16649,-0.130307,0.871752,0.0593527,-1.91296,4.59846,-7.44653,-1.17975,-0.141367,0.873517,0.0593527,
2.0907,-2.1531,3.9711,-7.20644,0.545991,-0.903942,-0.168281,0.24652,-2.1531,3.9711,-7.20644,0.545991,-0.903942,-0.168281,0.24652,-2.1531,3.9711,-7.20644,0.545991,-0.903942,-0.168281,0.24652,-2.1531,3.9711,-7.20644,0.545991,-0.903942,-0.168281,0.24652,-2.1531,3.9711,-7.20644,0.545991,-0.903942,-0.168281,0.24652,-2.54251,3.72163,-7.77267,0.487644,-0.93031,-2.47189,0.0593527,-1.74162,4.18897,-6.61157,0.45308,-0.954217,-2.44398,0.0593527,-1.54246,3.61348,-7.46778,0.453259,-0.839377,-0.884666,0.0593527,-2.74121,4.29778,-6.91547,0.502822,-0.865087,-0.921963,0.0593527,-2.32061,3.34493,-6.80727,-1.18191,-0.111752,0.904898,0.0593527,-1.96242,4.56584,-7.57668,-1.21514,-0.136615,0.90968,0.0593527,
2.1008,-2.17184,3.88363,-7.37624,0.502687,-0.934258,-0.0475968,0.24652,-2.17184,3.88363,-7.37624,0.502687,-0.934258,-0.0475968,0.24652,-2.17184,3.88363,-7.37624,0.502687,-0.934258,-0.0475968,0.24652,-2.17184,3.88363,-7.37624,0.502687,-0.934258,-0.0475968,0.24652,-2.17184,3.88363,-7.37624,0.502687,-0.934258,-0.0475968,0.24652,-2.54932,3.6579,-7.95855,0.599003,-0.853257,-2.47486,0.0593527,-1.76981,4.07932,-6.76782,0.585523,-0.864392,-2.46466,0.0593527,-1.54503,3.58091,-7.66486,0.504754,-0.915756,-0.838334,0.0593527,-2.77403,4.15584,-7.06122,0.489558,-0.907298,-0.827071,0.0593527,-2.3034,3.2229,-7.02612,-1.14777,-0.0532258,0.933619,0.0593527,-2.01589,4.51392,-7.69996,-1.13285,-0.0420685,0.933003,0.0593527,
2.1109,-2.19032,3.78725,-7.5468,0.445739,-0.960414,0.0836353,0.24652,-2.19032,3.78725,-7.5468,0.445739,-0.960414,0.0836353,0.24652,-2.19032,3.78725,-7.5468,0.445739,-0.960414,0.0836353,0.24652,-2.19032,3.78725,-7.5468,0.445739,-0.960414,0.0836353,0.24652,-2.19032,3.78725,-7.5468,0.445739,-0.960414,0.0836353,0.24652,-2.55789,3.58476,-8.14224,0.50912,-0.931461,-2.32141,0.0593527,-1.79738,3.9565,-6.92549,0.548426,-0.908343,-2.35266,0.0593527,-1.55093,3.54075,-7.85647,0.587185,-1.01638,-0.824572,0.0593527,-2.80392,4.00093,-7.21063,0.551331,-0.998177,-0.793801,0.0593527,-2.28413,3.09524,-7.24684,-1.01999,0.0675206,0.965999,0.0593527,-2.07098,4.44617,-7.82077,-1.00802,0.0763135,0.967374,0.0593527,
2.121,-2.20923,3.67993,-7.71595,0.400724,-0.988376,0.20316,0.24652,-2.20923,3.67993,-7.71595,0.400724,-0.988376,0.20316,0.24652,-2.20923,3.67993,-7.71595,0.400724,-0.988376,0.20316,0.24652,-2.20923,3.67993,-7.71595,0.400724,-0.988376,0.20316,0.24652,-2.20923,3.67993,-7.71595,0.400724,-0.988376,0.20316,0.24652,-2.56927,3.50428,-8.32664,0.271931,-1.02869,-2.03902,0.0593527,-1.82124,3.82292,-7.08411,0.27084,-1.02875,-2.0381,0.0593527,-1.55812,3.49264,-8.04718,0.442134,-0.994267,-0.619728,0.0593527,-2.83243,3.83456,-7.36348,0.459217,-1.00699,-0.634123,0.0593527,-2.26352,2.96282,-7.46979,-0.971621,0.127495,1.00319,0.0593527,-2.1266,4.3645,-7.941,-1.00085,0.108955,0.999781,0.0593527,
2.1311,-2.22795,3.56243,-7.88604,0.3508,-1.02077,0.329117,0.24652,-2.22795,3.56243,-7.88604,0.3508,-1.02077,0.329117,0.24652,-2.22795,3.56243,-7.88604,0.3508,-1.02077,0.329117,0.24652,-2.22795,3.56243,-7.88604,0.3508,-1.02077,0.329117,0.24652,-2.22795,3.56243,-7.88604,0.3508,-1.02077,0.329117,0.24652,-2.5829,3.4151,-8.50654,0.355332,-1.00953,-2.02548,0.0593527,-1.84341,3.67822,-7.24677,0.30276,-1.02222,-1.98079,0.0593527,-1.57068,3.43688,-8.2312,0.317886,-0.948696,-0.431519,0.0593527,-2.85509,3.65643,-7.52091,0.332113,-0.966271,-0.443684,0.0593527,-2.2426,2.82737,-7.69456,-0.987766,0.147224,1.03164,0.0593527,-2.18324,4.26577,-8.05808,-0.995805,0.143308,1.03112,0.0593527,
2.1412,-2.24659,3.43569,-8.05583,0.278097,-1.04219,0.477089,0.24652,-2.24659,3.43569,-8.05583,0.278097,-1.04219,0.477089,0.24652,-2.24659,3.43569,-8.05583,0.278097,-1.04219,0.477089,0.24652,-2.24659,3.43569,-8.05583,0.278097,-1.04219,0.477089,0.24652,-2.24659,3.43569,-8.05583,0.278097,-1.04219,0.477089,0.24652,-2.5968,3.31551,-8.68422,0.457737,-0.993141,-2.02828,0.0593527,-1.86479,3.5225,-7.41078,0.474175,-0.988676,-2.04204,0.0593527,-1.58537,3.37087,-8.41137,0.315889,-1.04629,-0.345456,0.0593527,-2.87624,3.4674,-7.68374,0.301113,-1.02491,-0.332304,0.0593527,-2.22103,2.68824,-7.92123,-0.893343,0.23002,1.08031,0.0593527,-2.24075,4.15011,-8.17382,-0.868688,0.24268,1.08604,0.0593527,
2.1513,-2.26535,3.29794,-8.22581,0.200883,-1.0481,0.627729,0.24652,-2.26535,3.29794,-8.22581,0.200883,-1.0481,0.627729,0.24652,-2.26535,3.29794,-8.22581,0.200883,-1.0481,0.627729,0.24652,-2.26535,3.29794,-8.22581,0.200883,-1.0481,0.627729,0.24652,-2.26535,3.29794,-8.22581,0.200883,-1.0481,0.627729,0.24652,-2.61208,3.20815,-8.86211,0.195735,-1.04635,-1.72081,0.0593527,-1.88544,3.35655,-7.57563,0.245188,-1.04196,-1.76356,0.0593527,-1.60354,3.29638,-8.58548,0.26543,-1.12111,-0.218607,0.0593527,-2.89341,3.26818,-7.85107,0.260786,-1.11176,-0.214692,0.0593527,-2.19861,2.54446,-8.14808,-0.757022,0.320197,1.14946,0.0593527,-2.2985,4.01985,-8.28909,-0.759602,0.319779,1.14933,0.0593527,
2.1614,-2.2839,3.15054,-8.39547,0.123748,-1.0539,0.777034,0.24652,-2.2839,3.15054,-8.39547,0.123748,-1.0539,0.777034,0.24652,-2.2839,3.15054,-8.39547,0.123748,-1.0539,0.777034,0.24652,-2.2839,3.15054,-8.39547,0.123748,-1.0539,0.777034,0.24652,-2.2839,3.15054,-8.39547,0.123748,-1.0539,0.777034,0.24652,-2.62855,3.09088,-9.03605,-0.0241089,-1.04993,-1.44534,0.0593527,-1.9045,3.17938,-7.74367,-0.0513791,-1.04809,-1.42169,0.0593527,-1.62518,3.21212,-8.75652,0.153553,-1.04518,-0.0368822,0.0593527,-2.90785,3.05815,-8.02325,0.155472,-1.0701,-0.0385813,0.0593527,-2.17685,2.39866,-8.37547,-0.743747,0.351113,1.18655,0.0593527,-2.35609,3.87181,-8.40417,-0.764505,0.343161,1.17952,0.0593527,
2.1715,-2.3064,3.01561,-8.56491,0.0532746,-1.06634,0.964647,0.24652,-2.3064,3.01561,-8.56491,0.0532746,-1.06634,0.964647,0.24652,-2.3064,3.01561,-8.56491,0.0532746,-1.06634,0.964647,0.24652,-2.3064,3.01561,-8.56491,0.0532746,-1.06634,0.964647,0.24652,-2.3064,3.01561,-8.56491,0.0532746,-1.06634,0.964647,0.24652,-2.6569,3.01731,-9.19103,0.236219,-1.03219,-1.66525,0.0593527,-1.92828,3.0721,-7.93216,0.150276,-1.06977,-1.58586,0.0593527,-1.64264,3.10223,-8.91367,0.122444,-1.05772,0.0341839,0.0593527,-2.88905,2.98715,-8.15354,0.146591,-0.771951,-0.0327292,0.0593527,-2.19409,2.26308,-8.54142,-0.694979,0.380029,1.19916,0.0593527,-2.40447,3.73281,-8.53519,-0.685264,0.396901,1.22636,0.0593527,
2.1816,-2.31629,2.9675,-8.72746,0.0575345,-1.06454,1.01919,0.24652,-2.31629,2.9675,-8.72746,0.0575345,-1.06454,1.01919,0.24652,-2.31629,2.9675,-8.72746,0.0575345,-1.06454,1.01919,0.24652,-2.31629,2.9675,-8.72746,0.0575345,-1.06454,1.01919,0.24652,-2.31629,2.9675,-8.72746,0.0575345,-1.06454,1.01919,0.24652,-2.68546,2.89459,-9.23448,0.373928,-0.952878,-1.86507,0.0593527,-1.93074,3.03745,-8.11493,0.316879,-1.00512,-1.80952,0.0593527,-1.71514,2.9859,-9.03317,0.296695,-1.10179,-0.223477,0.0593527,-2.86695,2.98554,-8.28611,0.242984,-0.948112,-0.17998,0.0593527,-2.25484,2.27938,-8.57719,-0.826731,0.319421,1.06555,0.0593527,-2.38021,3.64023,-8.73632,-0.918832,0.289434,1.05845,0.0593527,
2.1917,-2.31614,2.96282,-8.84895,0.23537,-0.986906,0.690292,0.24652,-2.31614,2.96282,-8.84895,0.23537,-0.986906,0.690292,0.24652,-2.31614,2.96282,-8.84895,0.23537,-0.986906,0.690292,0.24652,-2.31614,2.96282,-8.84895,0.23537,-0.986906,0.690292,0.24652,-2.31614,2.96282,-8.84895,0.23537,-0.986906,0.690292,0.24652,-2.6973,2.83588,-9.33965,0.27978,-0.92445,-1.80129,0.0593527,-1.9358,3.1181,-8.29126,0.436088,-0.894866,-1.92675,0.0593527,-1.77935,2.97394,-9.20002,0.305459,-0.732707,-0.264115,0.0593527,-2.84899,2.97465,-8.41691,0.413715,-0.961052,-0.350116,0.0593527,-2.23285,2.33033,-8.67972,-0.761335,0.323388,0.985524,0.0593527,-2.39585,3.61841,-8.9412,-0.666915,0.386801,1.02406,0.0593527,
2.2018,-2.32665,2.96428,-8.96426,0.418872,-0.804565,0.407014,0.24652,-2.32665,2.96428,-8.96426,0.418872,-0.804565,0.407014,0.24652,-2.32665,2.96428,-8.96426,0.418872,-0.804565,0.407014,0.24652,-2.32665,2.96428,-8.96426,0.418872,-0.804565,0.407014,0.24652,-2.32665,2.96428,-8.96426,0.418872,-0.804565,0.407014,0.24652,-2.73345,2.75681,-9.48243,0.690681,-0.75493,-2.12516,0.0593527,-1.89693,3.17511,-8.44252,0.322171,-0.867242,-1.85613,0.0593527,-1.77087,2.94114,-9.39858,0.575889,-0.94831,-0.48553,0.0593527,-2.86767,2.98893,-8.53333,0.493842,-0.842821,-0.421885,0.0593527,-2.20382,2.30499,-8.77523,-0.872757,0.208929,0.863265,0.0593527,-2.42811,3.62835,-9.15519,-0.927775,0.153423,0.848299,0.0593527,
2.2119,-2.34561,2.95197,-9.10094,0.528967,-0.646025,0.231685,0.24652,-2.34561,2.95197,-9.10094,0.528967,-0.646025,0.231685,0.24652,-2.34561,2.95197,-9.10094,0.528967,-0.646025,0.231685,0.24652,-2.34561,2.95197,-9.10094,0.528967,-0.646025,0.231685,0.24652,-2.34561,2.95197,-9.10094,0.528967,-0.646025,0.231685,0.24652,-2.77183,2.67123,-9.62349,0.387396,-0.805113,-1.92793,0.0593527,-1.86955,3.21774,-8.5865,0.653214,-0.689463,-2.11857,0.0593527,-1.74513,2.90849,-9.58704,0.535025,-0.696829,-0.472247,0.0593527,-2.87035,2.99907,-8.61033,0.572209,-0.756769,-0.505205,0.0593527,-2.16033,2.27184,-8.84081,-0.73341,0.283352,0.797588,0.0593527,-2.46111,3.63122,-9.36725,-0.69052,0.338658,0.819764,0.0593527,
2.222,-2.34788,2.93226,-9.2473,0.557298,-0.641246,0.234212,0.24652,-2.34788,2.93226,-9.2473,0.557298,-0.641246,0.234212,0.24652,-2.34788,2.93226,-9.2473,0.557298,-0.641246,0.234212,0.24652,-2.34788,2.93226,-9.2473,0.557298,-0.641246,0.234212,0.24652,-2.34788,2.93226,-9.2473,0.557298,-0.641246,0.234212,0.24652,-2.79484,2.58488,-9.69164,0.737955,-0.596107,-2.18647,0.0593527,-1.85538,3.25624,-8.78154,0.644889,-0.640772,-2.13493,0.0593527,-1.78429,2.84285,-9.73038,0.683776,-0.706919,-0.597619,0.0593527,-2.85462,3.01193,-8.73342,0.646146,-0.662962,-0.573377,0.0593527,-2.1418,2.27883,-8.9178,-0.883728,0.0788848,0.66218,0.0593527,-2.49522,3.56138,-9.54797,-0.927361,0.0386371,0.66474,0.0593527,
2.2321,-2.35021,2.91344,-9.38853,0.669602,-0.631055,0.213653,0.24652,-2.35021,2.91344,-9.38853,0.669602,-0.631055,0.213653,0.24652,-2.35021,2.91344,-9.38853,0.669602,-0.631055,0.213653,0.24652,-2.35021,2.91344,-9.38853,0.669602,-0.631055,0.213653,0.24652,-2.35021,2.91344,-9.38853,0.669602,-0.631055,0.213653,0.24652,-2.79501,2.5129,-9.74705,0.531556,-0.638742,-2.09504,0.0593527,-1.85185,3.27177,-8.97984,0.703864,-0.548446,-2.19267,0.0593527,-1.83426,2.7746,-9.86505,0.684464,-0.543186,-0.630819,0.0593527,-2.82694,3.0164,-8.87436,0.710742,-0.570847,-0.6229,0.0593527,-2.12815,2.34411,-9.01478,-0.787297,0.195271,0.584574,0.0593527,-2.5316,3.48593,-9.7243,-0.723952,0.253146,0.581191,0.0593527,
2.2422,-2.35136,2.89278,-9.51618,0.783997,-0.57643,0.186823,0.24652,-2.35136,2.89278,-9.51618,0.783997,-0.57643,0.186823,0.24652,-2.35136,2.89278,-9.51618,0.783997,-0.57643,0.186823,0.24652,-2.35136,2.89278,-9.51618,0.783997,-0.57643,0.186823,0.24652,-2.35136,2.89278,-9.51618,0.783997,-0.57643,0.186823,0.24652,-2.78719,2.47411,-9.81733,0.855761,-0.372532,-2.28143,0.0593527,-1.85705,3.28265,-9.18602,0.692807,-0.483854,-2.21418,0.0593527,-1.87669,2.73809,-9.99029,0.747598,-0.479853,-0.692877,0.0593527,-2.7886,3.0405,-9.02462,0.722116,-0.447522,-0.647544,0.0593527,-2.1068,2.41028,-9.13367,-0.805657,0.150141,0.492856,0.0593527,-2.54886,3.42048,-9.89857,-0.819557,0.0627882,0.471741,0.0593527,
