time,0_rod(payload_bars compound_BS8eug).X,0_rod(payload_bars compound_BS8eug).Y,0_rod(payload_bars compound_BS8eug).Z,0_rod(payload_bars compound_BS8eug).Euler1,0_rod(payload_bars compound_BS8eug).Euler2,0_rod(payload_bars compound_BS8eug).Euler3,0_rod(payload_bars compound_BS8eug).mass,1_rod(payload_bars compound_BS8eug).X,1_rod(payload_bars compound_BS8eug).Y,1_rod(payload_bars compound_BS8eug).Z,1_rod(payload_bars compound_BS8eug).Euler1,1_rod(payload_bars compound_BS8eug).Euler2,1_rod(payload_bars compound_BS8eug).Euler3,1_rod(payload_bars compound_BS8eug).mass,2_rod(payload_bars compound_BS8eug).X,2_rod(payload_bars compound_BS8eug).Y,2_rod(payload_bars compound_BS8eug).Z,2_rod(payload_bars compound_BS8eug).Euler1,2_rod(payload_bars compound_BS8eug).Euler2,2_rod(payload_bars compound_BS8eug).Euler3,2_rod(payload_bars compound_BS8eug).mass,3_rod(payload_bars compound_BS8eug).X,3_rod(payload_bars compound_BS8eug).Y,3_rod(payload_bars compound_BS8eug).Z,3_rod(payload_bars compound_BS8eug).Euler1,3_rod(payload_bars compound_BS8eug).Euler2,3_rod(payload_bars compound_BS8eug).Euler3,3_rod(payload_bars compound_BS8eug).mass,4_rod(sense_bar compound_BS8eug).X,4_rod(sense_bar compound_BS8eug).Y,4_rod(sense_bar compound_BS8eug).Z,4_rod(sense_bar compound_BS8eug).Euler1,4_rod(sense_bar compound_BS8eug).Euler2,4_rod(sense_bar compound_BS8eug).Euler3,4_rod(sense_bar compound_BS8eug).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
2.02,-2.18971,3.39465,-3.789,0.916554,0.197711,-2.5766,0.24652,-2.18971,3.39465,-3.789,0.916554,0.197711,-2.5766,0.24652,-2.18971,3.39465,-3.789,0.916554,0.197711,-2.5766,0.24652,-2.18971,3.39465,-3.789,0.916554,0.197711,-2.5766,0.24652,-2.18971,3.39465,-3.789,0.916554,0.197711,-2.5766,0.24652,-2.62251,2.84434,-3.65792,0.964113,0.175746,1.36596,0.0593527,-1.76113,3.99482,-3.90327,0.837938,0.147366,1.34566,0.0593527,-2.24178,3.6077,-3.07795,0.884387,0.285438,2.91356,0.0593527,-2.14031,3.23408,-4.48451,0.924049,0.114631,2.92178,0.0593527,-2.77065,3.8353,-3.9387,2.39546,-0.542673,-2.94392,0.0593527,-1.61238,3.00501,-3.6223,2.3769,-0.622323,-2.93276,0.0593527,
2.0301,-2.23615,3.32641,-3.81678,0.956417,0.220489,-2.57463,0.24652,-2.23615,3.32641,-3.81678,0.956417,0.220489,-2.57463,0.24652,-2.23615,3.32641,-3.81678,0.956417,0.220489,-2.57463,0.24652,-2.23615,3.32641,-3.81678,0.956417,0.220489,-2.57463,0.24652,-2.23615,3.32641,-3.81678,0.956417,0.220489,-2.57463,0.24652,-2.64242,2.75997,-3.67533,0.973985,0.184306,1.35892,0.0593527,-1.83189,3.94552,-3.94312,0.93911,0.177706,1.35265,0.0593527,-2.29132,3.54726,-3.10691,0.970607,0.113057,2.92132,0.0593527,-2.18485,3.15814,-4.51068,0.933028,0.274542,2.91257,0.0593527,-2.83646,3.7411,-3.96924,2.43661,-0.510798,-2.92919,0.0593527,-1.64059,2.96481,-3.65087,2.40781,-0.621168,-2.91332,0.0593527,
2.0402,-2.27989,3.25063,-3.84421,0.9962,0.230371,-2.57243,0.24652,-2.27989,3.25063,-3.84421,0.9962,0.230371,-2.57243,0.24652,-2.27989,3.25063,-3.84421,0.9962,0.230371,-2.57243,0.24652,-2.27989,3.25063,-3.84421,0.9962,0.230371,-2.57243,0.24652,-2.27989,3.25063,-3.84421,0.9962,0.230371,-2.57243,0.24652,-2.66683,2.66367,-3.69169,0.937442,0.185249,1.34314,0.0593527,-1.90637,3.8841,-3.98501,1.08286,0.214777,1.37206,0.0593527,-2.34213,3.47676,-3.13585,1.00789,0.154038,2.91909,0.0593527,-2.23026,3.06996,-4.54188,0.991553,0.224409,2.91636,0.0593527,-2.90423,3.63505,-3.99741,2.44084,-0.609325,-2.8944,0.0593527,-1.66768,2.91251,-3.67727,2.48342,-0.457279,-2.91603,0.0593527,
2.0503,-2.32493,3.16395,-3.87084,1.04616,0.22885,-2.56843,0.24652,-2.32493,3.16395,-3.87084,1.04616,0.22885,-2.56843,0.24652,-2.32493,3.16395,-3.87084,1.04616,0.22885,-2.56843,0.24652,-2.32493,3.16395,-3.87084,1.04616,0.22885,-2.56843,0.24652,-2.32493,3.16395,-3.87084,1.04616,0.22885,-2.56843,0.24652,-2.68954,2.55727,-3.70641,1.06068,0.219396,1.35883,0.0593527,-1.97801,3.81257,-4.02858,1.01047,0.209297,1.34814,0.0593527,-2.39251,3.39899,-3.16215,1.0119,0.330152,2.90986,0.0593527,-2.27479,2.97222,-4.5729,1.05907,0.130414,2.92054,0.0593527,-2.97316,3.52054,-4.02865,2.48448,-0.563568,-2.88059,0.0593527,-1.69411,2.8494,-3.7067,2.49366,-0.534277,-2.88532,0.0593527,
2.0604,-2.36641,3.07118,-3.90074,1.09524,0.227158,-2.57201,0.24652,-2.36641,3.07118,-3.90074,1.09524,0.227158,-2.57201,0.24652,-2.36641,3.07118,-3.90074,1.09524,0.227158,-2.57201,0.24652,-2.36641,3.07118,-3.90074,1.09524,0.227158,-2.57201,0.24652,-2.36641,3.07118,-3.90074,1.09524,0.227158,-2.57201,0.24652,-2.70195,2.44797,-3.71899,1.11814,0.240523,1.36427,0.0593527,-2.04775,3.7348,-4.07483,1.04638,0.226782,1.34721,0.0593527,-2.43584,3.32375,-3.19445,1.09644,0.217951,2.92457,0.0593527,-2.31952,2.87581,-4.59593,1.07534,0.287249,2.90785,0.0593527,-3.03821,3.39683,-4.05791,2.54077,-0.489713,-2.86849,0.0593527,-1.73792,2.82522,-3.73909,2.48149,-0.612262,-2.83906,0.0593527,
2.0705,-2.40586,3.0068,-3.94025,1.13748,0.250611,-2.58921,0.24652,-2.40586,3.0068,-3.94025,1.13748,0.250611,-2.58921,0.24652,-2.40586,3.0068,-3.94025,1.13748,0.250611,-2.58921,0.24652,-2.40586,3.0068,-3.94025,1.13748,0.250611,-2.58921,0.24652,-2.40586,3.0068,-3.94025,1.13748,0.250611,-2.58921,0.24652,-2.6641,2.3965,-3.74793,1.17281,0.263368,1.36854,0.0593527,-2.13956,3.65979,-4.12057,1.17708,0.276933,1.36682,0.0593527,-2.47282,3.25548,-3.27161,1.14823,0.340534,2.93737,0.0593527,-2.36857,2.80789,-4.58514,1.16681,0.223203,2.90108,0.0593527,-3.06917,3.26976,-4.08829,2.56639,-0.584879,-2.8156,0.0593527,-1.80286,2.84002,-3.78406,2.48527,-0.644711,-2.7888,0.0593527,
2.0806,-2.46745,2.97823,-3.99747,1.17463,0.282335,-2.60368,0.24652,-2.46745,2.97823,-3.99747,1.17463,0.282335,-2.60368,0.24652,-2.46745,2.97823,-3.99747,1.17463,0.282335,-2.60368,0.24652,-2.46745,2.97823,-3.99747,1.17463,0.282335,-2.60368,0.24652,-2.46745,2.97823,-3.99747,1.17463,0.282335,-2.60368,0.24652,-2.66503,2.37048,-3.76818,1.236,0.302148,1.36727,0.0593527,-2.21319,3.60861,-4.18019,1.25422,0.320957,1.3705,0.0593527,-2.51931,3.22656,-3.33601,1.21507,0.267246,2.94028,0.0593527,-2.40572,2.75049,-4.59773,1.1893,0.339992,2.88502,0.0593527,-3.10293,3.18777,-4.12768,2.58747,-0.57945,-2.77153,0.0593527,-1.85895,2.84629,-3.83146,2.49412,-0.640288,-2.74514,0.0593527,
2.0907,-2.52675,2.96627,-4.05731,1.1967,0.315743,-2.63079,0.24652,-2.52675,2.96627,-4.05731,1.1967,0.315743,-2.63079,0.24652,-2.52675,2.96627,-4.05731,1.1967,0.315743,-2.63079,0.24652,-2.52675,2.96627,-4.05731,1.1967,0.315743,-2.63079,0.24652,-2.52675,2.96627,-4.05731,1.1967,0.315743,-2.63079,0.24652,-2.72099,2.36595,-3.79793,1.27765,0.34889,1.35972,0.0593527,-2.28905,3.60381,-4.26702,1.23374,0.348585,1.34263,0.0593527,-2.58807,3.25529,-3.40062,1.23014,0.301015,2.92091,0.0593527,-2.45753,2.72417,-4.65791,1.19729,0.398167,2.86861,0.0593527,-3.17771,3.16948,-4.19687,2.61163,-0.491667,-2.74757,0.0593527,-1.9055,2.84636,-3.87958,2.51146,-0.609422,-2.70706,0.0593527,
2.1008,-2.5756,2.96359,-4.11118,1.19787,0.367946,-2.65993,0.24652,-2.5756,2.96359,-4.11118,1.19787,0.367946,-2.65993,0.24652,-2.5756,2.96359,-4.11118,1.19787,0.367946,-2.65993,0.24652,-2.5756,2.96359,-4.11118,1.19787,0.367946,-2.65993,0.24652,-2.5756,2.96359,-4.11118,1.19787,0.367946,-2.65993,0.24652,-2.8233,2.37957,-3.83995,1.21208,0.381817,1.30992,0.0593527,-2.38227,3.62389,-4.37782,1.19073,0.37429,1.30154,0.0593527,-2.68281,3.30308,-3.47158,1.19594,0.445458,2.86329,0.0593527,-2.52524,2.69731,-4.74534,1.218,0.367543,2.87105,0.0593527,-3.27168,3.17258,-4.28271,2.56559,-0.518766,-2.6922,0.0593527,-1.94287,2.83876,-3.93227,2.54019,-0.544352,-2.68331,0.0593527,
2.1109,-2.64631,2.97226,-4.16764,1.2306,0.437878,-2.65527,0.24652,-2.64631,2.97226,-4.16764,1.2306,0.437878,-2.65527,0.24652,-2.64631,2.97226,-4.16764,1.2306,0.437878,-2.65527,0.24652,-2.64631,2.97226,-4.16764,1.2306,0.437878,-2.65527,0.24652,-2.64631,2.97226,-4.16764,1.2306,0.437878,-2.65527,0.24652,-2.91113,2.37887,-3.88337,1.19219,0.421744,1.27302,0.0593527,-2.45616,3.63086,-4.48806,1.22278,0.429771,1.28676,0.0593527,-2.76704,3.34855,-3.55257,1.19805,0.435693,2.82861,0.0593527,-2.58227,2.66132,-4.82096,1.19451,0.456253,2.84787,0.0593527,-3.34613,3.16258,-4.38199,2.59625,-0.381458,-2.67571,0.0593527,-1.98782,2.83634,-3.98619,2.59858,-0.399579,-2.67279,0.0593527,
2.121,-2.72673,2.97472,-4.2432,1.24247,0.483989,-2.66332,0.24652,-2.72673,2.97472,-4.2432,1.24247,0.483989,-2.66332,0.24652,-2.72673,2.97472,-4.2432,1.24247,0.483989,-2.66332,0.24652,-2.72673,2.97472,-4.2432,1.24247,0.483989,-2.66332,0.24652,-2.72673,2.97472,-4.2432,1.24247,0.483989,-2.66332,0.24652,-2.96741,2.37442,-3.91089,1.25109,0.480851,1.27092,0.0593527,-2.50363,3.60557,-4.58541,1.25914,0.488659,1.27529,0.0593527,-2.84244,3.37317,-3.62184,1.19833,0.45265,2.81478,0.0593527,-2.63359,2.61225,-4.8725,1.20258,0.443302,2.80819,0.0593527,-3.43368,3.14977,-4.47018,2.58041,-0.370686,-2.63034,0.0593527,-2.0525,2.83547,-4.03772,2.5488,-0.42091,-2.61883,0.0593527,
2.1311,-2.79965,2.95888,-4.31617,1.17907,0.501931,-2.71079,0.24652,-2.79965,2.95888,-4.31617,1.17907,0.501931,-2.71079,0.24652,-2.79965,2.95888,-4.31617,1.17907,0.501931,-2.71079,0.24652,-2.79965,2.95888,-4.31617,1.17907,0.501931,-2.71079,0.24652,-2.79965,2.95888,-4.31617,1.17907,0.501931,-2.71079,0.24652,-3.02932,2.39377,-3.9521,1.34675,0.545285,1.29136,0.0593527,-2.57731,3.58093,-4.68024,1.11168,0.478979,1.17768,0.0593527,-2.92403,3.38483,-3.70942,1.16033,0.573336,2.76465,0.0593527,-2.69422,2.56868,-4.92003,1.17973,0.53066,2.77214,0.0593527,-3.49387,3.1181,-4.54398,2.51816,-0.431654,-2.56716,0.0593527,-2.11839,2.8416,-4.08457,2.48111,-0.47175,-2.5563,0.0593527,
2.1412,-2.86859,2.94654,-4.37751,1.15864,0.516668,-2.75548,0.24652,-2.86859,2.94654,-4.37751,1.15864,0.516668,-2.75548,0.24652,-2.86859,2.94654,-4.37751,1.15864,0.516668,-2.75548,0.24652,-2.86859,2.94654,-4.37751,1.15864,0.516668,-2.75548,0.24652,-2.86859,2.94654,-4.37751,1.15864,0.516668,-2.75548,0.24652,-3.07771,2.42295,-4.00633,1.26466,0.544266,1.21364,0.0593527,-2.65756,3.53991,-4.76151,1.2609,0.568197,1.22309,0.0593527,-2.99982,3.38127,-3.80783,1.19799,0.519612,2.74814,0.0593527,-2.75703,2.545,-4.94934,1.16593,0.580059,2.73805,0.0593527,-3.53089,3.07977,-4.62358,2.61001,-0.27837,-2.5663,0.0593527,-2.21081,2.85051,-4.14603,2.61158,-0.245939,-2.57435,0.0593527,
2.1513,-2.93856,2.93328,-4.44331,1.16319,0.538721,-2.79163,0.24652,-2.93856,2.93328,-4.44331,1.16319,0.538721,-2.79163,0.24652,-2.93856,2.93328,-4.44331,1.16319,0.538721,-2.79163,0.24652,-2.93856,2.93328,-4.44331,1.16319,0.538721,-2.79163,0.24652,-2.93856,2.93328,-4.44331,1.16319,0.538721,-2.79163,0.24652,-3.12468,2.45295,-4.05606,1.24394,0.560073,1.16358,0.0593527,-2.73108,3.50973,-4.82367,1.12473,0.5427,1.11255,0.0593527,-3.07916,3.37776,-3.89672,1.16692,0.608945,2.69254,0.0593527,-2.80372,2.53181,-4.97086,1.18154,0.578956,2.70804,0.0593527,-3.56902,3.05136,-4.68864,2.57986,-0.317113,-2.5262,0.0593527,-2.29523,2.87079,-4.19187,2.52742,-0.348229,-2.52581,0.0593527,
2.1614,-3.00437,2.92195,-4.49663,1.1747,0.563678,-2.84195,0.24652,-3.00437,2.92195,-4.49663,1.1747,0.563678,-2.84195,0.24652,-3.00437,2.92195,-4.49663,1.1747,0.563678,-2.84195,0.24652,-3.00437,2.92195,-4.49663,1.1747,0.563678,-2.84195,0.24652,-3.00437,2.92195,-4.49663,1.1747,0.563678,-2.84195,0.24652,-3.17772,2.47828,-4.09989,1.30897,0.604952,1.15879,0.0593527,-2.80303,3.50562,-4.881,1.22217,0.594179,1.12194,0.0593527,-3.164,3.39658,-3.97128,1.17459,0.626934,2.65606,0.0593527,-2.84217,2.53935,-4.99924,1.17267,0.626448,2.65834,0.0593527,-3.62198,3.03676,-4.74992,2.57124,-0.321528,-2.50379,0.0593527,-2.37117,2.91199,-4.22921,2.58064,-0.278035,-2.5196,0.0593527,
2.1715,-3.06527,2.93798,-4.53618,1.19071,0.607176,-2.90664,0.24652,-3.06527,2.93798,-4.53618,1.19071,0.607176,-2.90664,0.24652,-3.06527,2.93798,-4.53618,1.19071,0.607176,-2.90664,0.24652,-3.06527,2.93798,-4.53618,1.19071,0.607176,-2.90664,0.24652,-3.06527,2.93798,-4.53618,1.19071,0.607176,-2.90664,0.24652,-3.23482,2.48991,-4.13972,1.25725,0.594471,1.08158,0.0593527,-2.87963,3.52043,-4.9278,1.23327,0.607444,1.07536,0.0593527,-3.2564,3.42033,-4.03292,1.23141,0.583476,2.63429,0.0593527,-2.87191,2.56115,-5.02394,1.20006,0.626866,2.62138,0.0593527,-3.67649,3.01969,-4.81285,2.69764,-0.167976,-2.51944,0.0593527,-2.44064,2.96333,-4.2568,2.68412,-0.16597,-2.52344,0.0593527,
2.1816,-3.12302,2.96912,-4.57138,1.19445,0.647355,-2.97679,0.24652,-3.12302,2.96912,-4.57138,1.19445,0.647355,-2.97679,0.24652,-3.12302,2.96912,-4.57138,1.19445,0.647355,-2.97679,0.24652,-3.12302,2.96912,-4.57138,1.19445,0.647355,-2.97679,0.24652,-3.12302,2.96912,-4.57138,1.19445,0.647355,-2.97679,0.24652,-3.29497,2.49405,-4.17286,1.18141,0.558343,0.989312,0.0593527,-2.95883,3.56017,-4.96867,1.2113,0.585088,1.00578,0.0593527,-3.36051,3.45097,-4.07881,1.20982,0.656018,2.565,0.0593527,-2.89701,2.58806,-5.0537,1.20736,0.658825,2.56552,0.0593527,-3.74729,3.01201,-4.86727,2.66271,-0.247019,-2.50364,0.0593527,-2.50503,3.02769,-4.27123,2.6365,-0.273139,-2.50173,0.0593527,
2.1917,-3.18126,3.00549,-4.60136,1.21196,0.662164,-3.03464,0.24652,-3.18126,3.00549,-4.60136,1.21196,0.662164,-3.03464,0.24652,-3.18126,3.00549,-4.60136,1.21196,0.662164,-3.03464,0.24652,-3.18126,3.00549,-4.60136,1.21196,0.662164,-3.03464,0.24652,-3.18126,3.00549,-4.60136,1.21196,0.662164,-3.03464,0.24652,-3.35479,2.48988,-4.20148,1.28805,0.608469,0.999696,0.0593527,-3.04325,3.6049,-5.00978,1.29111,0.606457,1.00139,0.0593527,-3.4692,3.48093,-4.11994,1.31169,0.561454,2.57521,0.0593527,-2.92642,2.61977,-5.0963,1.31711,0.554158,2.57859,0.0593527,-3.82514,3.00685,-4.92611,2.78408,-0.113039,-2.52832,0.0593527,-2.57177,3.0923,-4.28454,2.81184,-0.0821303,-2.52722,0.0593527,
2.2018,-3.24813,3.04301,-4.63279,1.27604,0.65914,-3.04877,0.24652,-3.24813,3.04301,-4.63279,1.27604,0.65914,-3.04877,0.24652,-3.24813,3.04301,-4.63279,1.27604,0.65914,-3.04877,0.24652,-3.24813,3.04301,-4.63279,1.27604,0.65914,-3.04877,0.24652,-3.24813,3.04301,-4.63279,1.27604,0.65914,-3.04877,0.24652,-3.40992,2.48274,-4.22875,1.36426,0.630807,0.993662,0.0593527,-3.11966,3.63803,-5.05752,1.38422,0.644295,1.00559,0.0593527,-3.5772,3.49353,-4.15082,1.28284,0.626665,2.50775,0.0593527,-2.95209,2.6269,-5.13433,1.25875,0.652594,2.49435,0.0593527,-3.89693,2.98565,-4.99074,2.72335,-0.238164,-2.51173,0.0593527,-2.63013,3.13426,-4.29583,2.74355,-0.210249,-2.51686,0.0593527,
2.2119,-3.31481,3.06167,-4.66586,1.35498,0.619468,-3.02088,0.24652,-3.31481,3.06167,-4.66586,1.35498,0.619468,-3.02088,0.24652,-3.31481,3.06167,-4.66586,1.35498,0.619468,-3.02088,0.24652,-3.31481,3.06167,-4.66586,1.35498,0.619468,-3.02088,0.24652,-3.31481,3.06167,-4.66586,1.35498,0.619468,-3.02088,0.24652,-3.46481,2.47743,-4.25242,1.27177,0.555185,0.892075,0.0593527,-3.19375,3.65876,-5.10334,1.25535,0.555721,0.881527,0.0593527,-3.6843,3.49913,-4.18871,1.32257,0.61334,2.48189,0.0593527,-2.9795,2.63634,-5.16302,1.28957,0.644427,2.45816,0.0593527,-3.96175,2.95576,-5.05323,2.85711,-0.0875923,-2.52577,0.0593527,-2.69802,3.17686,-4.31028,2.7969,-0.16753,-2.5202,0.0593527,
2.222,-3.37885,3.05729,-4.70285,1.39725,0.578809,-3.00131,0.24652,-3.37885,3.05729,-4.70285,1.39725,0.578809,-3.00131,0.24652,-3.37885,3.05729,-4.70285,1.39725,0.578809,-3.00131,0.24652,-3.37885,3.05729,-4.70285,1.39725,0.578809,-3.00131,0.24652,-3.37885,3.05729,-4.70285,1.39725,0.578809,-3.00131,0.24652,-3.51928,2.48046,-4.27968,1.36312,0.607712,0.889278,0.0593527,-3.27819,3.66164,-5.14062,1.38185,0.611858,0.901172,0.0593527,-3.78847,3.49218,-4.2407,1.38203,0.582055,2.46417,0.0593527,-3.00712,2.65649,-5.18714,1.38149,0.583113,2.46477,0.0593527,-4.01358,2.93236,-5.09846,2.93982,-0.00273246,-2.52667,0.0593527,-2.78259,3.21847,-4.3212,2.95063,0.00562328,-2.52261,0.0593527,
2.2321,-3.44332,3.04797,-4.73831,1.42191,0.581423,-3.01198,0.24652,-3.44332,3.04797,-4.73831,1.42191,0.581423,-3.01198,0.24652,-3.44332,3.04797,-4.73831,1.42191,0.581423,-3.01198,0.24652,-3.44332,3.04797,-4.73831,1.42191,0.581423,-3.01198,0.24652,-3.44332,3.04797,-4.73831,1.42191,0.581423,-3.01198,0.24652,-3.56749,2.47764,-4.31919,1.43428,0.640567,0.879008,0.0593527,-3.36278,3.65073,-5.16806,1.44591,0.636819,0.887592,0.0593527,-3.88348,3.46064,-4.2953,1.33874,0.649283,2.38971,0.0593527,-3.04679,2.67111,-5.20106,1.36004,0.632627,2.39997,0.0593527,-4.05769,2.89537,-5.14216,2.86719,-0.145175,-2.5183,0.0593527,-2.87635,3.24229,-4.34508,2.89788,-0.106765,-2.5179,0.0593527,
2.2422,-3.51182,3.03593,-4.76959,1.437,0.603244,-3.05016,0.24652,-3.51182,3.03593,-4.76959,1.437,0.603244,-3.05016,0.24652,-3.51182,3.03593,-4.76959,1.437,0.603244,-3.05016,0.24652,-3.51182,3.03593,-4.76959,1.437,0.603244,-3.05016,0.24652,-3.51182,3.03593,-4.76959,1.437,0.603244,-3.05016,0.24652,-3.61143,2.46089,-4.36438,1.3509,0.548819,0.784494,0.0593527,-3.44941,3.62816,-5.20075,1.35617,0.557697,0.787064,0.0593527,-3.97232,3.41707,-4.34532,1.38611,0.634079,2.36534,0.0593527,-3.09052,2.67133,-5.21543,1.39208,0.629249,2.36958,0.0593527,-4.09156,2.84372,-5.19057,2.99733,-0.0102321,-2.52307,0.0593527,-2.96792,3.24248,-4.37485,2.95978,-0.060677,-2.52303,0.0593527,
2.2523,-3.58238,3.01244,-4.80322,1.45035,0.627987,-3.10101,0.24652,-3.58238,3.01244,-4.80322,1.45035,0.627987,-3.10101,0.24652,-3.58238,3.01244,-4.80322,1.45035,0.627987,-3.10101,0.24652,-3.58238,3.01244,-4.80322,1.45035,0.627987,-3.10101,0.24652,-3.58238,3.01244,-4.80322,1.45035,0.627987,-3.10101,0.24652,-3.65734,2.42973,-4.39967,1.46806,0.622714,0.801618,0.0593527,-3.53126,3.59479,-5.23453,1.48535,0.633457,0.811713,0.0593527,-4.05942,3.36227,-4.39741,1.49516,0.567594,2.37872,0.0593527,-3.12721,2.66212,-5.23757,1.46806,0.590929,2.36506,0.0593527,-4.13228,2.78656,-5.23572,3.07641,0.0607079,-2.5218,0.0593527,-3.05571,3.24,-4.39711,3.07931,0.0646888,-2.52159,0.0593527,
2.2624,-3.65151,2.97393,-4.83798,1.46268,0.646051,3.12722,0.24652,-3.65151,2.97393,-4.83798,1.46268,0.646051,3.12722,0.24652,-3.65151,2.97393,-4.83798,1.46268,0.646051,3.12722,0.24652,-3.65151,2.97393,-4.83798,1.46268,0.646051,3.12722,0.24652,-3.65151,2.97393,-4.83798,1.46268,0.646051,3.12722,0.24652,-3.70634,2.39238,-4.43256,1.54468,0.664773,0.798549,0.0593527,-3.61421,3.56549,-5.2773,1.46645,0.607645,0.753635,0.0593527,-4.15373,3.31403,-4.44679,1.44268,0.631971,2.29897,0.0593527,-3.16487,2.64626,-5.25375,1.44828,0.632897,2.31245,0.0593527,-4.17189,2.74686,-5.27832,3.04174,-0.0321804,-2.5023,0.0593527,-3.13644,3.2317,-4.41953,3.03922,-0.0275158,-2.51898,0.0593527,
2.2725,-3.70821,2.93853,-4.88043,1.49587,0.663791,3.09293,0.24652,-3.70821,2.93853,-4.88043,1.49587,0.663791,3.09293,0.24652,-3.70821,2.93853,-4.88043,1.49587,0.663791,3.09293,0.24652,-3.70821,2.93853,-4.88043,1.49587,0.663791,3.09293,0.24652,-3.70821,2.93853,-4.88043,1.49587,0.663791,3.09293,0.24652,-3.77813,2.37193,-4.46511,1.43329,0.569626,0.693943,0.0593527,-3.69186,3.53395,-5.322,1.48645,0.633879,0.726475,0.0593527,-4.24219,3.28277,-4.50562,1.49158,0.610582,2.28234,0.0593527,-3.22138,2.63837,-5.26073,1.48807,0.620838,2.30857,0.0593527,-4.20824,2.72726,-5.3085,-3.06944,0.176938,-2.46561,0.0593527,-3.22448,3.22906,-4.44407,3.13893,0.0994124,-2.50258,0.0593527,
2.2826,-3.76187,2.92156,-4.92237,1.51923,0.68807,3.04489,0.24652,-3.76187,2.92156,-4.92237,1.51923,0.68807,3.04489,0.24652,-3.76187,2.92156,-4.92237,1.51923,0.68807,3.04489,0.24652,-3.76187,2.92156,-4.92237,1.51923,0.68807,3.04489,0.24652,-3.76187,2.92156,-4.92237,1.51923,0.68807,3.04489,0.24652,-3.83166,2.391,-4.50423,1.51839,0.669492,0.708204,0.0593527,-3.75626,3.49341,-5.36129,1.44002,0.606513,0.663991,0.0593527,-4.29986,3.25589,-4.57131,1.45924,0.660016,2.22403,0.0593527,-3.28001,2.63592,-5.26355,1.44832,0.675746,2.25089,0.0593527,-4.23744,2.70251,-5.33743,-3.10899,0.109525,-2.44334,0.0593527,-3.31406,3.23169,-4.48939,3.09492,0.0354685,-2.48397,0.0593527,
2.2927,-3.81768,2.90729,-4.96151,1.5159,0.715887,2.98475,0.24652,-3.81768,2.90729,-4.96151,1.5159,0.715887,2.98475,0.24652,-3.81768,2.90729,-4.96151,1.5159,0.715887,2.98475,0.24652,-3.81768,2.90729,-4.96151,1.5159,0.715887,2.98475,0.24652,-3.81768,2.90729,-4.96151,1.5159,0.715887,2.98475,0.24652,-3.86331,2.42281,-4.52458,1.46583,0.647879,0.644646,0.0593527,-3.80576,3.47279,-5.41566,1.50259,0.694311,0.669096,0.0593527,-4.34798,3.25694,-4.63739,1.48723,0.692599,2.21345,0.0593527,-3.31736,2.64585,-5.28314,1.4714,0.70739,2.22349,0.0593527,-4.26111,2.67297,-5.37434,-3.03254,0.173456,-2.40091,0.0593527,-3.38325,3.26076,-4.54054,-3.10827,0.106478,-2.43454,0.0593527,
2.3028,-3.85789,2.9162,-5.00218,1.48667,0.736999,2.9339,0.24652,-3.85789,2.9162,-5.00218,1.48667,0.736999,2.9339,0.24652,-3.85789,2.9162,-5.00218,1.48667,0.736999,2.9339,0.24652,-3.85789,2.9162,-5.00218,1.48667,0.736999,2.9339,0.24652,-3.85789,2.9162,-5.00218,1.48667,0.736999,2.9339,0.24652,-3.89094,2.46809,-4.54357,1.51505,0.738195,0.644462,0.0593527,-3.85378,3.45949,-5.48417,1.52791,0.75461,0.653517,0.0593527,-4.39751,3.27072,-4.70739,1.53094,0.735722,2.21306,0.0593527,-3.3439,2.65999,-5.31074,1.52964,0.737288,2.22337,0.0593527,-4.2856,2.63471,-5.41265,-3.02595,0.150261,-2.36189,0.0593527,-3.44293,3.31154,-4.60425,-3.07813,0.108407,-2.37848,0.0593527,
